id,lot_frontage,lot_area,lot_shape,utilities,land_slope,neighborhood,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,saleprice_log,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
820,79.0,10637,4,4,3,3,8,5,2007,2008,336.0,4,3,5,3,4,6,1288.0,1,1705.0,5,1,5,1718,1718,1.0,0.0,2,0,3,1,4,7,8,1,2007.0,2,3.0,826.0,3,3,3,208,44,0,9,2009,12.601487417784837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
675,80.0,9000,3,4,2,2,6,6,1958,1958,82.0,3,3,4,3,4,1,0.0,1,160.0,2,1,5,1142,1142,0.0,0.0,1,0,2,1,3,5,8,1,1958.0,2,1.0,384.0,3,3,3,0,28,0,4,2009,11.639558115903597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2910,41.0,2665,4,4,3,1,5,6,1977,1977,0.0,3,3,3,3,1,5,548.0,3,757.0,5,1,5,925,1475,0.0,0.0,2,0,4,1,3,6,8,1,1977.0,2,1.0,336.0,3,3,3,104,26,0,7,2006,11.751942365440726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,105.0,11751,3,4,3,3,6,6,1977,1977,480.0,3,3,4,3,1,4,705.0,1,1844.0,5,1,5,1844,1844,0.0,0.0,2,0,3,1,3,7,8,1,1977.0,2,2.0,546.0,3,3,3,0,122,0,1,2010,12.154779351142626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1873,80.0,9600,4,4,3,3,7,6,1973,1973,320.0,3,3,3,3,1,5,916.0,1,1242.0,2,1,5,1242,1242,0.0,0.0,1,1,3,1,3,6,8,1,1973.0,1,2.0,528.0,3,3,3,0,0,0,9,2007,12.075394321888055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2125,60.0,8428,2,4,3,3,5,7,1994,1994,0.0,3,4,4,4,1,6,420.0,1,990.0,5,1,5,990,990,1.0,0.0,1,0,3,1,3,5,8,0,1995.0,1,1.0,384.0,3,3,3,256,0,0,7,2007,11.891361900690471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1489,75.0,9937,4,4,3,1,5,6,1965,1965,0.0,4,3,3,3,1,4,830.0,2,1256.0,4,1,5,1256,1256,1.0,0.0,1,1,3,1,3,6,8,0,1965.0,3,1.0,276.0,3,3,3,736,68,0,6,2008,11.90158345476201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2383,107.0,13891,4,4,3,4,10,5,2006,2006,0.0,5,3,5,4,4,6,1386.0,1,2076.0,5,1,5,2076,2076,1.0,0.0,2,1,2,1,5,7,8,1,2006.0,3,3.0,850.0,3,3,3,216,229,0,9,2006,13.049792684569493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
983,68.87899941826643,9101,3,4,3,2,5,6,1978,1978,104.0,3,4,4,3,3,6,1097.0,1,1097.0,5,1,5,1110,1110,1.0,0.0,1,0,1,1,4,4,8,1,1978.0,3,2.0,602.0,3,3,3,303,30,0,7,2009,12.016726473799254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1325,81.0,12150,4,4,3,1,5,5,1954,1954,335.0,3,3,3,3,1,1,0.0,1,1050.0,5,0,3,1050,1795,0.0,0.0,2,0,4,1,3,7,8,0,1954.0,1,1.0,352.0,2,3,3,0,0,0,11,2008,11.786762130599953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1378,70.0,11200,4,4,3,2,5,5,1965,1965,0.0,3,3,3,3,1,3,906.0,1,1040.0,5,1,5,1040,1040,1.0,0.0,1,0,3,1,3,5,8,0,1965.0,1,1.0,384.0,3,3,3,0,0,0,2,2008,11.771436160121727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1537,100.0,9670,3,4,2,3,8,6,1935,1950,40.0,3,3,3,2,1,2,210.0,1,608.0,3,1,5,983,1873,0.0,0.0,1,1,4,1,3,9,8,2,1935.0,3,2.0,786.0,2,3,3,0,0,0,6,2008,12.457127040005222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
905,60.0,10998,4,4,3,1,5,5,1941,1960,0.0,3,3,3,3,1,2,408.0,4,984.0,5,1,5,984,1604,0.0,0.0,2,0,3,1,3,6,6,0,1977.0,1,2.0,660.0,3,3,3,0,68,0,7,2009,11.669929213779893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1532,60.0,7200,4,4,2,3,7,6,1931,2000,0.0,3,2,4,3,1,1,0.0,1,776.0,3,1,5,851,1502,0.0,0.0,1,1,3,1,3,6,8,1,1931.0,2,1.0,270.0,3,3,2,0,0,0,2,2008,11.911701584927595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
132,80.0,9920,4,4,3,2,5,5,1954,1954,110.0,3,3,3,3,1,3,354.0,2,1056.0,3,1,5,1063,1063,1.0,0.0,1,0,3,1,3,6,8,0,1954.0,2,1.0,280.0,3,3,3,0,0,0,2,2010,11.759785542901756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1078,36.0,2448,4,4,3,4,7,5,2003,2004,106.0,4,3,4,3,1,1,0.0,1,764.0,5,1,5,764,1626,0.0,0.0,2,1,2,1,4,6,8,0,2003.0,2,2.0,474.0,3,3,3,0,27,0,10,2008,11.951180395901384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2511,68.87899941826643,2998,4,4,3,4,6,5,2000,2000,513.0,4,3,4,3,1,6,353.0,1,756.0,5,1,5,768,1524,0.0,0.0,2,1,2,1,4,4,8,0,2000.0,1,2.0,440.0,3,3,3,0,32,0,6,2006,12.019743067338679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
912,65.0,7804,4,4,3,1,4,3,1928,1950,0.0,3,3,3,3,1,4,622.0,1,1122.0,3,1,5,1328,1981,1.0,0.0,2,0,4,1,4,7,6,2,1981.0,1,2.0,576.0,3,3,3,431,44,0,12,2009,11.813030057420569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2351,80.0,16692,3,4,3,3,7,5,1978,1978,184.0,3,3,4,3,1,4,790.0,2,1392.0,3,1,5,1392,2784,1.0,0.0,3,1,5,1,4,12,8,2,1978.0,2,2.0,564.0,3,3,3,0,112,2000,7,2006,12.429216196844385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
330,21.0,1476,4,4,3,1,4,7,1970,1970,0.0,3,3,3,3,1,6,176.0,1,546.0,5,1,5,546,1092,0.0,0.0,1,1,3,1,3,5,8,0,0.0,0,0.0,0.0,0,0,3,200,26,0,3,2010,11.238488619268468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2586,75.0,10170,4,4,3,2,6,6,1951,1951,522.0,3,3,3,3,1,1,0.0,1,216.0,3,1,5,1575,1575,0.0,0.0,1,1,2,1,4,5,8,1,1951.0,1,2.0,400.0,3,3,3,0,0,0,6,2006,11.951180395901384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
224,80.0,9364,4,4,3,2,6,7,1969,1969,143.0,3,3,3,3,1,5,371.0,1,663.0,3,1,5,663,1352,0.0,0.0,1,1,4,1,3,7,8,0,1969.0,3,1.0,299.0,3,3,3,379,36,0,3,2010,11.970350312009106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98,24.0,2544,4,4,3,4,7,5,2004,2005,0.0,4,3,4,3,1,6,368.0,5,600.0,5,1,5,600,1200,1.0,0.0,2,1,2,1,4,4,8,0,2004.0,2,2.0,480.0,3,3,3,0,172,0,2,2010,11.915051671812876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2565,82.0,9888,4,4,3,2,5,6,1954,1975,0.0,3,4,3,3,1,4,486.0,1,936.0,3,1,4,936,936,0.0,0.0,1,0,2,1,3,5,8,0,1954.0,1,1.0,240.0,3,3,3,0,0,0,3,2006,11.703545824578876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1934,68.0,7942,4,4,3,2,6,7,1953,1953,0.0,3,3,3,3,1,3,85.0,5,1040.0,3,1,3,1040,1040,0.0,1.0,1,0,3,1,3,6,8,0,1953.0,3,1.0,293.0,3,3,3,0,0,0,6,2007,11.820410164718187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
997,68.87899941826643,15038,2,4,3,3,6,5,1996,1996,0.0,3,3,4,3,1,3,138.0,1,916.0,4,1,5,916,1636,0.0,0.0,2,1,3,1,3,7,8,1,1996.0,3,2.0,386.0,3,3,3,168,84,0,11,2008,12.061046873479915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64,92.0,11764,3,4,3,4,8,7,1999,2007,348.0,4,3,4,3,1,6,524.0,1,1152.0,5,1,5,1164,2270,0.0,0.0,2,1,4,1,4,9,8,1,1999.0,3,3.0,671.0,3,3,3,132,57,0,4,2010,12.577636201962655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1799,75.0,9000,4,4,3,4,8,5,2007,2007,0.0,4,3,4,3,3,6,64.0,1,1184.0,5,1,5,1184,2610,0.0,0.0,2,1,4,1,5,11,8,1,2007.0,3,2.0,550.0,3,3,3,208,364,0,8,2007,12.623061104072981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,68.87899941826643,20062,3,4,2,3,7,7,1977,2001,0.0,4,4,4,3,4,5,1092.0,1,1420.0,4,1,5,1483,1483,1.0,0.0,1,1,1,1,3,4,8,2,1977.0,2,2.0,690.0,3,3,3,496,0,0,4,2010,12.506177237980511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1295,81.0,7308,4,4,3,1,5,5,1920,1950,0.0,2,2,3,3,1,3,360.0,1,936.0,4,0,4,960,1740,0.0,0.0,1,0,2,1,5,6,8,1,1920.0,1,1.0,225.0,2,2,1,0,0,0,6,2008,11.713823407337117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
638,70.0,8750,4,4,3,2,5,5,1955,1955,0.0,3,3,3,3,1,3,172.0,2,1382.0,4,1,4,1382,1382,0.0,1.0,1,0,3,1,4,6,8,0,1955.0,1,1.0,350.0,3,3,3,280,0,0,7,2009,11.938193200374572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2278,70.0,8402,4,4,3,2,5,5,2007,2007,0.0,3,3,4,3,1,5,206.0,1,1120.0,5,1,5,1120,1120,0.0,0.0,1,0,3,1,3,6,8,0,0.0,0,0.0,0.0,0,0,3,0,30,0,12,2007,11.898187865760873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2202,63.0,4000,4,4,3,3,7,8,1930,1995,0.0,3,3,4,3,1,6,246.0,1,531.0,3,1,5,567,1098,1.0,0.0,1,0,2,1,3,5,8,1,1930.0,1,1.0,216.0,3,3,3,0,0,0,6,2007,11.908340237224893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2833,32.0,3363,4,4,3,1,7,5,2004,2004,117.0,4,3,4,3,1,1,0.0,1,976.0,5,1,5,976,1708,0.0,0.0,2,0,3,1,4,7,4,0,2004.0,1,2.0,380.0,3,3,3,0,40,0,4,2006,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1707,94.0,13615,3,4,2,4,9,5,2006,2006,510.0,5,3,5,3,4,1,0.0,1,1802.0,5,1,5,1802,1802,0.0,0.0,2,1,3,1,5,7,8,1,2006.0,3,3.0,843.0,3,3,3,158,105,0,6,2007,12.826649133255286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2428,43.0,3013,4,4,3,3,7,5,2005,2005,145.0,4,3,4,3,4,6,16.0,1,1362.0,5,1,5,1506,1506,0.0,0.0,2,0,2,1,4,6,8,1,2005.0,3,2.0,440.0,3,3,3,142,20,0,4,2006,12.271345272146368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
242,44.0,17485,2,4,3,1,7,5,2009,2010,96.0,4,3,4,3,4,6,1346.0,1,1508.0,5,1,5,1508,1508,1.0,0.0,1,0,1,1,4,5,8,2,2009.0,2,2.0,572.0,3,3,3,0,0,0,1,2010,12.637952459809787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1564,68.87899941826643,23730,2,4,3,2,7,5,1996,1997,668.0,4,3,5,3,2,6,700.0,1,1840.0,5,1,5,2032,2032,1.0,0.0,3,0,3,1,4,7,8,0,1996.0,3,3.0,786.0,3,3,3,0,46,0,9,2008,12.61153775363834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
